ETHUSDT: bestBid 1595.52, bestBitQuantity 84.953, bestAsk 1595.53, bestAskQuantity 21.039, eventTime 1673981445972, localTimestamp 1673981446177, totalLatency 205
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 24.930, eventTime 1673981445974, localTimestamp 1673981446177, totalLatency 203
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 24.935, eventTime 1673981445974, localTimestamp 1673981446178, totalLatency 204
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 24.936, eventTime 1673981445976, localTimestamp 1673981446179, totalLatency 204
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.070, eventTime 1673981445976, localTimestamp 1673981446183, totalLatency 207
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 24.936, eventTime 1673981445976, localTimestamp 1673981446184, totalLatency 208
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.170, eventTime 1673981445978, localTimestamp 1673981446184, totalLatency 206
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.190, eventTime 1673981445980, localTimestamp 1673981446184, totalLatency 204
ETHUSDT: bestBid 1595.52, bestBitQuantity 84.953, bestAsk 1595.53, bestAskQuantity 14.772, eventTime 1673981445986, localTimestamp 1673981446186, totalLatency 200
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.324, eventTime 1673981445986, localTimestamp 1673981446186, totalLatency 200
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.190, eventTime 1673981445988, localTimestamp 1673981446186, totalLatency 198
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.232, eventTime 1673981445988, localTimestamp 1673981446187, totalLatency 199
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.227, eventTime 1673981445995, localTimestamp 1673981446187, totalLatency 192
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.427, eventTime 1673981446003, localTimestamp 1673981446187, totalLatency 184
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.469, eventTime 1673981446003, localTimestamp 1673981446188, totalLatency 185
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.603, eventTime 1673981446003, localTimestamp 1673981446188, totalLatency 185
ETHUSDT: bestBid 1595.52, bestBitQuantity 84.953, bestAsk 1595.53, bestAskQuantity 14.778, eventTime 1673981446007, localTimestamp 1673981446188, totalLatency 181
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.387, eventTime 1673981446007, localTimestamp 1673981446189, totalLatency 182
ETHUSDT: bestBid 1595.52, bestBitQuantity 79.953, bestAsk 1595.53, bestAskQuantity 14.778, eventTime 1673981446012, localTimestamp 1673981446191, totalLatency 179
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.253, eventTime 1673981446015, localTimestamp 1673981446192, totalLatency 177
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.295, eventTime 1673981446015, localTimestamp 1673981446192, totalLatency 177
BTCUSDT: bestBid 21354.30, bestBitQuantity 0.065, bestAsk 21354.40, bestAskQuantity 25.695, eventTime 1673981446016, localTimestamp 1673981446192, totalLatency 176
ETHUSDT: bestBid 1595.52, bestBitQuantity 81.944, bestAsk 1595.53, bestAskQuantity 14.778, eventTime 1673981446017, localTimestamp 1673981446192, totalLatency 175
ETHUSDT: bestBid 1595.52, bestBitQuantity 81.944, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446017, localTimestamp 1673981446193, totalLatency 176
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 4.865, eventTime 1673981446017, localTimestamp 1673981446193, totalLatency 176
ETHUSDT: bestBid 1595.52, bestBitQuantity 85.700, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446017, localTimestamp 1673981446195, totalLatency 178
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 6.212, eventTime 1673981446020, localTimestamp 1673981446195, totalLatency 175
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 7.622, eventTime 1673981446020, localTimestamp 1673981446197, totalLatency 177
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 9.497, eventTime 1673981446021, localTimestamp 1673981446199, totalLatency 178
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 10.898, eventTime 1673981446021, localTimestamp 1673981446200, totalLatency 179
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 11.339, eventTime 1673981446021, localTimestamp 1673981446200, totalLatency 179
ETHUSDT: bestBid 1595.52, bestBitQuantity 81.944, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446021, localTimestamp 1673981446200, totalLatency 179
ETHUSDT: bestBid 1595.52, bestBitQuantity 79.953, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446021, localTimestamp 1673981446201, totalLatency 180
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.668, eventTime 1673981446022, localTimestamp 1673981446201, totalLatency 179
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.597, eventTime 1673981446022, localTimestamp 1673981446202, totalLatency 180
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.530, eventTime 1673981446023, localTimestamp 1673981446203, totalLatency 180
ETHUSDT: bestBid 1595.52, bestBitQuantity 85.713, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446027, localTimestamp 1673981446203, totalLatency 176
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.533, eventTime 1673981446027, localTimestamp 1673981446204, totalLatency 177
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.546, eventTime 1673981446027, localTimestamp 1673981446206, totalLatency 179
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.611, eventTime 1673981446028, localTimestamp 1673981446206, totalLatency 178
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.623, eventTime 1673981446028, localTimestamp 1673981446208, totalLatency 180
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.628, eventTime 1673981446031, localTimestamp 1673981446210, totalLatency 179
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 12.792, eventTime 1673981446031, localTimestamp 1673981446211, totalLatency 180
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 13.992, eventTime 1673981446031, localTimestamp 1673981446218, totalLatency 187
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 14.380, eventTime 1673981446033, localTimestamp 1673981446218, totalLatency 185
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 14.400, eventTime 1673981446033, localTimestamp 1673981446218, totalLatency 185
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 14.634, eventTime 1673981446034, localTimestamp 1673981446219, totalLatency 185
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 15.034, eventTime 1673981446036, localTimestamp 1673981446219, totalLatency 183
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 14.969, eventTime 1673981446036, localTimestamp 1673981446219, totalLatency 183
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 15.103, eventTime 1673981446038, localTimestamp 1673981446219, totalLatency 181
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 14.969, eventTime 1673981446038, localTimestamp 1673981446219, totalLatency 181
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 14.969, eventTime 1673981446038, localTimestamp 1673981446219, totalLatency 181
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 14.970, eventTime 1673981446039, localTimestamp 1673981446219, totalLatency 180
ETHUSDT: bestBid 1595.52, bestBitQuantity 83.470, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446041, localTimestamp 1673981446220, totalLatency 179
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.370, eventTime 1673981446043, localTimestamp 1673981446220, totalLatency 177
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 15.370, eventTime 1673981446046, localTimestamp 1673981446220, totalLatency 174
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 14.970, eventTime 1673981446047, localTimestamp 1673981446220, totalLatency 173
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 15.074, eventTime 1673981446047, localTimestamp 1673981446220, totalLatency 173
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.005, bestAsk 21354.10, bestAskQuantity 15.208, eventTime 1673981446049, localTimestamp 1673981446220, totalLatency 171
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.208, eventTime 1673981446049, localTimestamp 1673981446221, totalLatency 172
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.258, eventTime 1673981446049, localTimestamp 1673981446221, totalLatency 172
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.124, eventTime 1673981446051, localTimestamp 1673981446221, totalLatency 170
ETHUSDT: bestBid 1595.52, bestBitQuantity 77.710, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446051, localTimestamp 1673981446222, totalLatency 171
ETHUSDT: bestBid 1595.52, bestBitQuantity 77.710, bestAsk 1595.53, bestAskQuantity 14.778, eventTime 1673981446053, localTimestamp 1673981446261, totalLatency 208
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.524, eventTime 1673981446055, localTimestamp 1673981446261, totalLatency 206
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.333, eventTime 1673981446057, localTimestamp 1673981446262, totalLatency 205
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.467, eventTime 1673981446060, localTimestamp 1673981446262, totalLatency 202
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 15.767, eventTime 1673981446062, localTimestamp 1673981446263, totalLatency 201
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.327, eventTime 1673981446067, localTimestamp 1673981446264, totalLatency 197
ETHUSDT: bestBid 1595.52, bestBitQuantity 79.877, bestAsk 1595.53, bestAskQuantity 14.778, eventTime 1673981446067, localTimestamp 1673981446264, totalLatency 197
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.527, eventTime 1673981446069, localTimestamp 1673981446265, totalLatency 196
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.393, eventTime 1673981446079, localTimestamp 1673981446265, totalLatency 186
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.527, eventTime 1673981446082, localTimestamp 1673981446266, totalLatency 184
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.393, eventTime 1673981446147, localTimestamp 1673981446273, totalLatency 126
ETHUSDT: bestBid 1595.52, bestBitQuantity 79.957, bestAsk 1595.53, bestAskQuantity 14.778, eventTime 1673981446147, localTimestamp 1673981446274, totalLatency 127
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.527, eventTime 1673981446151, localTimestamp 1673981446320, totalLatency 169
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.393, eventTime 1673981446153, localTimestamp 1673981446324, totalLatency 171
ETHUSDT: bestBid 1595.52, bestBitQuantity 79.957, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446160, localTimestamp 1673981446337, totalLatency 177
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.527, eventTime 1673981446163, localTimestamp 1673981446338, totalLatency 175
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.393, eventTime 1673981446165, localTimestamp 1673981446348, totalLatency 183
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.403, eventTime 1673981446168, localTimestamp 1673981446354, totalLatency 186
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.408, eventTime 1673981446170, localTimestamp 1673981446355, totalLatency 185
ETHUSDT: bestBid 1595.52, bestBitQuantity 80.022, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446174, localTimestamp 1673981446361, totalLatency 187
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.542, eventTime 1673981446177, localTimestamp 1673981446361, totalLatency 184
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.778, eventTime 1673981446177, localTimestamp 1673981446362, totalLatency 185
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.644, eventTime 1673981446182, localTimestamp 1673981446362, totalLatency 180
ETHUSDT: bestBid 1595.52, bestBitQuantity 80.290, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446186, localTimestamp 1673981446363, totalLatency 177
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.778, eventTime 1673981446208, localTimestamp 1673981446364, totalLatency 156
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.644, eventTime 1673981446209, localTimestamp 1673981446364, totalLatency 155
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.778, eventTime 1673981446217, localTimestamp 1673981446365, totalLatency 148
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.644, eventTime 1673981446220, localTimestamp 1673981446365, totalLatency 145
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.645, eventTime 1673981446226, localTimestamp 1673981446365, totalLatency 139
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.779, eventTime 1673981446228, localTimestamp 1673981446368, totalLatency 140
BTCUSDT: bestBid 21354.00, bestBitQuantity 0.194, bestAsk 21354.10, bestAskQuantity 16.645, eventTime 1673981446236, localTimestamp 1673981446381, totalLatency 145
ETHUSDT: bestBid 1595.52, bestBitQuantity 80.720, bestAsk 1595.53, bestAskQuantity 0.960, eventTime 1673981446244, localTimestamp 1673981446386, totalLatency 142
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 13.045, eventTime 1673981446244, localTimestamp 1673981446426, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 14.184, eventTime 1673981446246, localTimestamp 1673981446428, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 15.319, eventTime 1673981446246, localTimestamp 1673981446428, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 16.457, eventTime 1673981446246, localTimestamp 1673981446428, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 18.332, eventTime 1673981446246, localTimestamp 1673981446428, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 18.337, eventTime 1673981446246, localTimestamp 1673981446429, totalLatency 183
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 19.473, eventTime 1673981446247, localTimestamp 1673981446429, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 19.538, eventTime 1673981446247, localTimestamp 1673981446429, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 19.838, eventTime 1673981446247, localTimestamp 1673981446429, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.122, bestAsk 21353.20, bestAskQuantity 19.903, eventTime 1673981446247, localTimestamp 1673981446430, totalLatency 183
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.019, bestAsk 21353.20, bestAskQuantity 19.903, eventTime 1673981446249, localTimestamp 1673981446430, totalLatency 181
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.019, bestAsk 21353.20, bestAskQuantity 19.968, eventTime 1673981446249, localTimestamp 1673981446430, totalLatency 181
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.019, bestAsk 21353.20, bestAskQuantity 19.973, eventTime 1673981446249, localTimestamp 1673981446431, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.019, bestAsk 21353.20, bestAskQuantity 19.978, eventTime 1673981446250, localTimestamp 1673981446431, totalLatency 181
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 19.978, eventTime 1673981446250, localTimestamp 1673981446431, totalLatency 181
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.138, eventTime 1673981446250, localTimestamp 1673981446431, totalLatency 181
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.203, eventTime 1673981446251, localTimestamp 1673981446433, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.268, eventTime 1673981446251, localTimestamp 1673981446433, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.428, eventTime 1673981446251, localTimestamp 1673981446433, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.357, eventTime 1673981446251, localTimestamp 1673981446433, totalLatency 182
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.521, eventTime 1673981446251, localTimestamp 1673981446434, totalLatency 183
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.456, eventTime 1673981446251, localTimestamp 1673981446434, totalLatency 183
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.389, eventTime 1673981446251, localTimestamp 1673981446435, totalLatency 184
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.321, eventTime 1673981446251, localTimestamp 1673981446435, totalLatency 184
BTCUSDT: bestBid 21353.10, bestBitQuantity 0.001, bestAsk 21353.20, bestAskQuantity 20.709, eventTime 1673981446253, localTimestamp 1673981446435, totalLatency 182
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 3.279, eventTime 1673981446253, localTimestamp 1673981446435, totalLatency 182
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 3.344, eventTime 1673981446257, localTimestamp 1673981446435, totalLatency 178
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 3.363, eventTime 1673981446257, localTimestamp 1673981446436, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 3.428, eventTime 1673981446257, localTimestamp 1673981446436, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 3.728, eventTime 1673981446257, localTimestamp 1673981446436, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 5.500, eventTime 1673981446257, localTimestamp 1673981446437, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 5.565, eventTime 1673981446257, localTimestamp 1673981446437, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 6.165, eventTime 1673981446257, localTimestamp 1673981446437, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 6.230, eventTime 1673981446257, localTimestamp 1673981446437, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 6.295, eventTime 1673981446257, localTimestamp 1673981446438, totalLatency 181
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 6.995, eventTime 1673981446259, localTimestamp 1673981446438, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 7.436, eventTime 1673981446259, localTimestamp 1673981446438, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 7.736, eventTime 1673981446259, localTimestamp 1673981446438, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.031, bestAsk 21353.10, bestAskQuantity 8.466, eventTime 1673981446261, localTimestamp 1673981446438, totalLatency 177
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 8.466, eventTime 1673981446261, localTimestamp 1673981446438, totalLatency 177
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 8.471, eventTime 1673981446261, localTimestamp 1673981446438, totalLatency 177
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 8.472, eventTime 1673981446261, localTimestamp 1673981446439, totalLatency 178
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 9.182, eventTime 1673981446261, localTimestamp 1673981446439, totalLatency 178
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 10.961, eventTime 1673981446261, localTimestamp 1673981446439, totalLatency 178
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 12.736, eventTime 1673981446261, localTimestamp 1673981446439, totalLatency 178
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 14.512, eventTime 1673981446261, localTimestamp 1673981446440, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 14.676, eventTime 1673981446261, localTimestamp 1673981446441, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 16.454, eventTime 1673981446261, localTimestamp 1673981446441, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 16.652, eventTime 1673981446262, localTimestamp 1673981446441, totalLatency 179
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 18.432, eventTime 1673981446262, localTimestamp 1673981446442, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.432, eventTime 1673981446262, localTimestamp 1673981446442, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.448, eventTime 1673981446262, localTimestamp 1673981446442, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.383, eventTime 1673981446262, localTimestamp 1673981446442, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.318, eventTime 1673981446262, localTimestamp 1673981446442, totalLatency 180
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 22.193, eventTime 1673981446262, localTimestamp 1673981446444, totalLatency 182
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 22.128, eventTime 1673981446262, localTimestamp 1673981446447, totalLatency 185
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 22.129, eventTime 1673981446262, localTimestamp 1673981446451, totalLatency 189
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 21.829, eventTime 1673981446262, localTimestamp 1673981446451, totalLatency 189
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 21.841, eventTime 1673981446262, localTimestamp 1673981446451, totalLatency 189
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 21.776, eventTime 1673981446264, localTimestamp 1673981446451, totalLatency 187
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 21.711, eventTime 1673981446266, localTimestamp 1673981446451, totalLatency 185
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 22.099, eventTime 1673981446266, localTimestamp 1673981446451, totalLatency 185
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.321, eventTime 1673981446266, localTimestamp 1673981446452, totalLatency 186
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.326, eventTime 1673981446266, localTimestamp 1673981446452, totalLatency 186
BTCUSDT: bestBid 21353.00, bestBitQuantity 0.029, bestAsk 21353.10, bestAskQuantity 20.460, eventTime 1673981446268, localTimestamp 1673981446453, totalLatency 185
